LZ1KWT,KN22TK,N,QSL via LZ1DP or LZ1JH,144: FT736  1KW  2x16el F9FT  GaAsFet 3SK129,11/03
LZ1NO,KN12,N,,,12/01
LZ1OA,KN22TK,Y,,,06/06
LZ1QI,KN12,N,,,11/01
LZ1QM,KN12,N,,,01/93
LZ1R,KN42AA,N,Expedition,,01/93
LZ1UB,KN22TK,N,,,01/94
LZ1UK,KN22ID,N,,144: 60W  8el Quagi,06/06
LZ1V,KN12QQ,N,,,01/90
LZ1VPV,KN32AS,N,,,08/05
LZ1ZP,KN22ID,N,,144: 150W 14el DJ9BV,05/03
LZ1ZX,KN32IO,N,,,12/99
LZ2FO,KN13KX,Y,,144: 500W 15el 9BV,10/07
LZ2HM,KN12QP,Y,,144: FT847 17el yagi,07/03
LZ2HV,KN23UB,N,,144:  600W  12el Quad,12/98
LZ2JF,KN23,N,,,01/93
LZ2KRU,KN33FL,N,,144: 500W   17el,08/97
LZ2PP,KN33,N,,,01/93
LZ2US,KN13RJ,Y,,144: 4x KLM17LBX   2x 4CX800A  2KW   FSC11LF,08/00
LZ2UU,KN12QP,N,,,08/96
LZ2ZY,KN13OT,N,,,05/08
LZ3BD,KN12QQ,N,,432: 250W  32el GaasFet,12/99
LZ3CQ,KN12PQ,N,,,01/03
LZ3GM,KN32RL,N,,144: IC735  20W 3wl 10ele BVO2 MGF1302,05/08
LZ3YH,KN22,N,,,12/95
LZ4KK,KN23XU,N,,TS-2000   Mirage B2516G 160W   4el DK7ZB,05/08
LZ5GM,KN32QL,N,,144: IC-720 50W 13eleFT MGF1302,04/03
LZ5N,KN21JX,N,,,01/95
LZ5UV,KN12PR,N,,144: FT847  IC271  4cx250 PA 17el DJ9BV,11/02
LZ5Z,KN12PR,N,,144: 2x15el 1KW,12/99
LZ6T,KN22IS,N,,,12/99
LZ7A,KN43HL,N,Expedition,,01/94
LZ7P,KN22,N,,,12/96
LZ7Y,KN41AX,N,,,08/99
LZ9M,KN32RL,N,,,12/03
LZ9W,KN12MO,N,,IC-746  FT-847,01/05
LZ9X,KN32AS,N,QSL via LZ1DP or LZ1JH,144: 2x 15el  1KW,08/08
M0AFJ,IO92OB,N,G8GGP,200W,04/07
M0BCG,IO91DO,Y,,144: ic706mk2g  2x4cx250b  4x9el elvation  mgf1302 - 50:  jst245 p50vdg 2x3-500z 2x6el,04/05
M0BPQ,IO91WP,N,EX G7ACQ G5YC,50: 400W 5el  144: 7el 400W  432: 13el 120W  1296 19el 50w,05/09
M0CQZ,IN69UW,N,Expedition,,09/00
M0CTP,IO93,N,,,03/02
M0EME,IO93GF,Y,,432:  FT847  4x 19el  100W,09/05
M0IKB,IO94SG,N,,,11/06
M0ITY,JO01BS,N,OK2ITY OK2IT G6UT,2m - 15+2x13+4x4el QRO  / 70cm - 200w - 23el / 6m - QRO + 5el,11/07
M0MIG,IO90WX,N,,,10/06
M0VHF,IO82VF,N,,FT847  JST245  3CX800  8877 - 50: 5el - 144: 10el,10/02
M1DRK,IO93US,N,,50: TS60  5el  90W,01/02
M1GSM,IO94BU,N,,144: 150W 8el,08/03
M5FUN,JO00DX,N,ex 2E0ATF+2E1GOM,144: TR751E 100W 12el,03/04
M5MUF,IO92JP,N,ex GU6AJE,IC202  IC706  various transverters,09/03
MI/DL1YMK,IO74DU,Y,EXPEDITION,,06/09
MI0AYR,IO64VQ,N,,144: TR9130 150W 19el,04/05
MI0JST,IO65SE,N,,144: IC910  100W  10el,06/05
MI0KAM,IO65PE,N,,,06/05
MM0BQI,IO85KX,N,,50: 100W 5el - 144: 13el,03/00
MM0CCC,IO85MW,N,,144: FT1000MP  TVVF144A  17el  100W,05/04
MM0CEZ,IO75XU,N,,IC910  IC775DSP  Transverter,03/04
MM0DQP,IO88KI,N,,100W,05/04
MM0KOS,IO85CR,Y,EX MM3KOS,ICOM 290D MK2,07/07
MM0MMK,IO85EV,N,,,06/05
MM1BXF,IO76PA,N,,,01/03
MM3ENW,IO85BS,N,,,03/05
MM5AJW,IO88KI,N,,144: 100W 11el Vargaarda,01/08
MM5DWW,IO89ID,N,ex MM1MVJ,KENWOOD TR751/TS690 100W 11el,04/04
MS0FNR,IO88KK,N,,,12/04
MW0HMV,IO71XT,N,2W0CDJ,FT2000 & EXPERT 1K 6M -  IC910X  2M 70CM 23CM - TS2000 with TRC410sl & te 0650g,06/09
N0AB,EM28,N,,,01/03
N0AE,EN51,N,,,01/03
N0AJU,EN11,N,,,01/03
N0AKC,EN44GU,Y,,144:  4x 18el 1KW   222: 350W 16el,10/05
N0ATV,EN34JX,N,,,01/03
N0BTN,EN21,N,,,01/03
N0CIH,EN42,N,,,01/03
N0CKK,EN34,N,,,01/03
N0DAG,EM29QF,N,,,01/03
N0DQS,EN22GD,N,,,07/01
N0DY,EN42FA,N,,,01/03
N0EC,DN70LF,N,,50: 1KW - 144: 1-5KW - 222: 120W - 432: 1KW - 902: 200W - 1296: 100W - 2304: 15W - 3456: 1W - 10G: 1W,01/01
N0ECI,EM37,N,,,01/03
N0EOQ,EM24,N,,,01/03
N0FFO,EM17,N,,,01/03
N0FQW,EM39,N,,,01/03
N0GPH,EM48,N,,,01/03
N0GXA,EN13QH,N,,144: 1KW preamp 18el,01/98
N0GXN,EM48,N,,,01/03
N0HJZ,EN34FV,N,,144: TS700S  200W  preamp  12el,01/01
N0HKT,EM17,N,,,01/03
N0HZ,EN34,N,,,01/03
N0ICV,EN52XA,N,,,01/04
N0IDT,EN10,N,,,01/03
N0IS,EM48,N,,,01/03
N0IT,EM48RN,N,,144: 170W,01/01
N0JCF,EN35,N,,,01/03
N0JEQ,EM27,N,,,01/03
N0JK,EM17,N,,,01/03
N0KE,DM69,N,,,01/03
N0KEV,EM17,N,,,01/03
N0KIS,EN10QT,N,,,01/03
N0KM,DM67VR,N,,,01/97
N0KN,EM28,N,,,01/03
N0KQY,DM98GK,Y,,144: 15/19dbd antenna 1KW,02/01
N0LIK,EM48,N,,,01/03
N0LL,EM09,N,,,01/01
N0LNO,EN42,N,,,01/03
N0LRJ,DM78,N,,,01/03
N0NAS,EN35,N,,,01/03
N0NEG,EM29,N,,,01/03
N0NHS,DN70LF,N,,,01/03
N0OIB,EN35,N,,,01/03
N0OYQ,EN25,N,,,01/03
N0PB,EM39WO,N,,,11/01
N0PJU,EN41,N,,,01/03
N0POH,DM79OP,N,,,01/01
N0QBF,EM48SR,N,,,01/03
N0REN,EN34,N,,,01/03
N0RHL,EN10RT,N,,,01/03
N0RQ,EM13RG,N,,144: Icom IC-746PRO,06/06
N0SBU,EN35,N,,,01/03
N0SHR,EN26,N,,,01/03
N0SRQ,EN18,N,,,01/03
N0SWV,DM79,N,,144: 170W 2x16el - 432: 35W 2x18el - 1296: 60W Rhombic Array,05/98
N0TOU,EM29,N,,,01/03
N0TVJ,FM03UW,Y,,,10/05
N0UGY,DM79,N,,,01/03
N0UK,EN34JV,N,,50: 10W KLM661 - 144: TS930/DEM Tvtr 300W K1FO-12 - 222: TS820/HB Tvtr Amp,07/01
N0US,EN10,N,,,01/03
N0UU,EM18,N,,,01/03
N0VSB,DM79RJ,N,,50: 1KW 7el - 144: 1.5KW 18el MGF- 222: 200W 23el MGF- 432: 200W 38el MGF- 902: 25W 4x33el - 1296:50W 2x55el,01/02
N0WJY,EN10QT,N,,,01/03
N0WVU,DM79HV,N,,,01/03
N0WX,EN34,N,,,01/03
N0XKS,EM29,N,,,01/03
N0XPI,EM29,N,,,01/03
N0YGM,DM78OV,N,,,01/03
N0YK,DM98MG,Y,,144: 18xxx with 350W,05/06
N0YNP,DN81CW,N,,,01/03
N0ZEB,DM79,N,,,01/03
N0ZKK,EM29,N,,,01/03
N1BUG,FN55MF,Y,,50: 400W 5el  144: 1500W 20el Yagi  222: 500W 24el   432: 550W 22el,11/04
N1CPE,FN42QH,N,,,01/03
N1EKV,FN42JK,N,,,01/03
N1GMV,FM05TU,N,,,01/04
N1GOD,FN41VQ,N,,,01/03
N1HOQ,FN41TP,Y,,144: 12el 400W,11/06
N1IW,EN75ve,N,,,
N1JEZ,FN34IM,N,,FT736 FT847 FT920 FT290 DSP10 ACOM1006,05/07
N1KI,EM75WX,Y,WB4KMH,144: 4x 12el 1500W  -  432: 2x 9wl 1000W,04/07
N1KTM,FN41SR,N,,144: 1kw- 2x2M9,01/97
N1LDY,FN41JR,N,,IC-746  IC-910  DEMI-222  DEMI-903,01/04
N1LF,EM63NF,N,,IC-910H  736R  Icom 746 Pro,04/08
N1MIW,FN41EQ,N,,FT847 FT736,05/08
N1NCO,FN42GL,N,,,01/03
N1OFZ,FN31HL,N,,FT-847  SDR-1000  FT-726R,03/07
N1RWY,FN54NO,N,,50: 100W 3el CC - 144: 800W 18el - 222: 350W FO16 - 432: 350W 2xFO22,01/01
N1RZ,FN44EI,N,,,07/01
N1SZ,FM19NE,N,,IC 756Pro,10/07
N1VQR,FN42JJ,N,,,01/03
N2CEI,FN20,N,,,01/03
N2FKF,FN30BR,N,,,01/04
N2HLT,FN12LN,Y,,,01/03
N2IQ,FN13TD,Y,,,01/03
N2IQU,FN13,N,,,01/03
N2JDQ,FN20VG,N,KB2GWI,IC820H,09/07
N2JMH,FN13AF,N,,,01/03
N2JQR,FN13,N,,50:  500W  5el,01/01
N2JR,FM18CP,N,,50: 100W 5el,09/01
N2KW,FN03XE,N,,,01/03
N2MB,FN30CO,N,,,01/03
N2MCY,FN30AR,N,,,01/03
N2MKT,FN13LK,N,,,01/03
N2MSS,FN31AA,N,,,01/03
N2NEP,FN13EB,N,,,01/03
N2NZI,FN32,N,,,01/03
N2OLA,FN12MM,N,,,01/03
N2OTO,FN30CR,N,,144: TS850 LT2SMKII 200W 4el,01/01
N2PC,DM78QX,N,,,01/03
N2UO,FM06BG,Y,,All homebrew,09/07
N2VR,FN12SK,Y,ex KC2EAL,144: 4x13B2,08/01
N2WK,FN03XE,Y,,144: 1-5kw  4x2.2 wl full elv.   MGF1302,10/00
N2WLS,FN02RQ,N,,,01/03
N2XK,FN20RF,N,K2WKA,FT1000MP MKV with FTV-1000 6M Icom IC706MKIIG 2M/70CM,11/08
N3AHF,FN20SF,N,,,01/03
N3AJX,EN71KC,N,,,01/03
N3FA,FN21,Y,ex WB3FAA,144: LT2S 8877 700W 4x12el M2 - 432: FT736 SP7000 3CX800 700W 4x19el,10/99
N3HJX,EM74,N,,,
N3JNP,EN91,N,,,01/03
N3KKM,EM28,N,,,01/03
N3LL,EL86,Y,,,
N3NDY,DM09CJ,N,,Kenwood TS-60,03/08
N3OPM,FM19PH,N,,,01/01
N3RN,FN11WH,N,,144: 500W  16el KLM,07/01
N3TAD,FM28FH,N,,TS-480HX   FT-847,09/07
N3WT,FM19EJ,N,,,01/04
N3WXW,FN20CE,N,,,01/03
N3XI,EN90XJ,N,,,01/03
N3YGA,FN20BI,N,,50: 160W 4el - 144: 170W 14el,01/98
N4BH,EM95OC,Y,,144: 400W 17el,10/08
N4CAG,EM86PI,N,,,01/03
N4EQT,EM77,N,,,01/03
N4FRE,EL06LL,N,,,01/03
N4GJV,EM95PS,Y,,,05/98
N4GKO,EM65LO,N,,144: FT736r 350W 2M18XXX,01/01
N4HN,EM95OE,N,,TS-2000X,05/09
N4HY,FN20RG,N,,,01/04
N4IP,EM73WV,N,,,01/03
N4IPB,EM66,N,,,01/03
N4IS,EL96UB,N,ex AB6WC- PY2DP....,FT1000MP+Trsv  144: 350W 18el M2,06/01
N4KWX,FM08WF,N,,,01/97
N4KZ,EM77GT,N,,,09/01
N4LXB,EM83VL,N,,,01/03
N4MW,FM17KN,Y,,,01/03
N4OYS,EM65,N,,,01/03
N4PZ,EN52,Y,,,04/97
N4SC,EN72,N,,,11/04
N4TWX,EL89TW,N,,50: 5el 75W  -  144: 15el  150W Preamp,01/01
N4UK,EM84XP,Y,,144: 1KW 13/13el - 222: 750W 23elM2 - 432: 750W 4x19el,01/97
N4WI,FM14IL,N,,,01/04
N4XD,FM05,N,,144: TS700SP 160W,01/01
N4ZKR,EM65,N,,,01/03
N4ZRW,EM17KN,N,,,01/03
N5AC,EM13QC,N,WD5EMG,Many,01/08
N5AF,EM20,N,,,01/03
N5AHD,EL17,N,,,01/03
N5AMA,EL29,N,,,01/03
N5ARS,EM26,N,,,01/03
N5AXJ,EM86,N,,,01/03
N5BA,EL29FX,N,,144: 150W 18el,07/05
N5BHO,EM31,N,,,01/03
N5BHX,EL09,N,,,01/03
N5BHZ,EM22,N,,,01/03
N5BLK,EL29,Y,,,02/05
N5BLZ,EM20AB,Y,temp. QRT now 10/05,144: IC746 to homebrew 8877 PA  1 5/8 Andrews  4x 28 Xpol  preamp 0.3db,09/06
N5BO,EM60UR,Y,,6M5X/100  2x2m9/400w  70cm 13wl/200w,04/07
N5DL,EM36,N,,,01/03
N5EIL,EM12UR,Y,,144: 15el 50W,05/05
N5EM,EL29,N,,,01/03
N5FV,EM03,N,,,01/03
N5HHS,EL29,N,,,01/03
N5IRM,EM13RC,Y,,144: 2x 12el 300W,01/06
N5IS,DM96,N,,,01/03
N5ITO,EM12MR,Y,ex KA9JLU,144: 17el 750W - 432: 4x 18el 250W,11/05
N5JM,EL49,N,,,01/03
N5KDA,EM41HM,Y,,144: 4 x 17el 1.5 KW,09/07
N5KWB,EM32QB,N,,,01/03
N5MP,EM12,N,,,01/03
N5MWS,EM13,N,,,01/03
N5MYH,EM32,N,,,01/03
N5NDV,EM15,N,,,01/03
N5NSH,EM14,N,,,01/03
N5OCP,EM15,N,,,01/03
N5OSK,EM25FI,Y,,144: 26B2 350W,06/05
N5QGH,EM13QC,N,,,01/03
N5QS,EM45,N,,,01/03
N5QT,EM45,N,,,01/03
N5RZ,DM81XW,N,,,01/03
N5SAL,EM28,N,,,01/03
N5SIX,EM42XI,Y,,144: 500W 9el,06/05
N5TM,EL29ds,N,,,
N5TML,EM14,N,,,01/03
N5TQB,EM31PJ,N,,,01/03
N5TX,EL09,N,,,01/03
N5WS,EL09RU,N,,,01/01
N5XCX,EL09,N,,,01/03
N5XU,EM10DG,N,,,01/01
N5YLS,EM54,N,,,01/03
N5YSM,EM15,N,,,01/03
N5ZLU,DM95,N,,,01/03
N5ZWO,EM32,N,,,01/03
N6CL,EM26,N,,,01/03
N6CV,DM04UF,N,,,01/03
N6CW,DM12JT,Y,,50: 7el 1KW    144:  4x 9el  1KW,12/07
N6DHN,CM98,N,,50: 150W  4el - 144: 150W  22el - 432: 100W  40el,01/98
N6ENU,DM04,N,,144: 270W  13el Yagi  -  50: 100W 7el,01/01
N6HV,DM04,N,,,01/03
N6KBX,CM98,N,,50: 400W  2x5el - 144: 350W  4x17el - 432: 175W  2x33el,01/97
N6KK,DM03TV,Y,,144: 2x 5wl Ant  1500W,10/06
N6KMR,CM97MO,N,,,01/03
N6NB,DM05,N,,,01/03
N6OVP,CM87,Y,,,01/03
N6PYI,DM05KJ,N,,,01/03
N6RA,CM87SR,N,,,01/03
N6RJM,DM14CP,N,,50: 1KW  9el - 144: 1-5KW 4x18el - 222: 350W 2x7wl - 432: 1KW 2x13wl,01/01
N6RMJ,DM14CP,Y,,IC-910H / IC-756Pro,05/07
N6RPM,DM04UA,N,,,01/03
N6RZ,CM87WB,N,,144: 1KW  17B2,01/01
N6SPP,CM97AX,Y,,10ele 2m IC746  FT857D  Elk,10/07
N6TQS,CM87UU,N,,,01/03
N6TX,FN11LH,Y,,,01/03
N6VHF,DM13,N,,,01/01
N6VMO,CM94SP,Y,,144: 2x 17el 350W,08/06
N6YM,CM88XF,N,,,01/01
N6ZE,DM04NE,Y,ex K1FJM,IC756 PRO II  50: 100W 5el - 144: 8930Amp 2M5wl Preamp -  222: 75W 10el -  432: 75W 21el - 1296: 20W 33el,08/03
N7AM,CN87QN,Y,,,08/03
N7AMA,DM33,N,,,01/03
N7ART,CN87,Y,,,01/03
N7AVK,CN84,N,,,01/03
N7BSN,CN87QQ,N,,,01/03
N7CZ,DN47HM,N,ex KQ7K,FT736 IC706,01/02
N7DMA,DM42NL,N,,,01/03
N7EMD,DM26JE,N,,,01/03
N7EY,CN96QO,N,,,01/03
N7IJ,DN44GB,N,,,01/03
N7LQ,DN01FA,Y,ex WB7TDI,432: 1.5KW  4 x FO-25's,06/00
N7MWV,CN87VQ,N,,144: 250W  CC3219,01/01
N7QJP,DM33VM,N,,,01/98
N7SKT,DM33SN,N,,,01/01
N7WNX,CN83OW,Y,,,12/04
N7WS,DM42JH,N,,144: 8877  17el  GaAs,01/01
N7YAG,CN85,N,,144: FT736r  300W  11el KLM,01/98
N7YAP,DN07HJ,N,,,08/01
N8AIA,EN82KL,N,,,01/03
N8ASB,EM89,N,,,01/03
N8AXA,EM79UP,Y,,,01/03
N8BSG,EN82,N,,,01/03
N8BXP,EN81,N,,,01/03
N8CGY,EN74OH,N,,,01/01
N8CJG,EN84FG,Y,,,03/05
N8CJK,EN84FG,Y,,,11/05
N8CQ,FM05OT,Y,,,01/04
N8DJB,EN81FJ,Y,,,01/03
N8ITP,EN81XF,N,,,01/03
N8JMK,EN90,N,,,01/03
N8KWX,EN62AD,N,,,01/03
N8LCU,EN72,N,,,01/03
N8NPX,EM79XR,N,,,01/03
N8OC,EN83AO,Y,,50: 100Watts 7el hb - 144: 1500Watts 17ele M2 5wl,08/05
N8PUM,EN66DL,N,,144: 200W 2x17B2,01/98
N8PVT,EN64,N,,,01/03
N8QOD,EN79,N,,,01/03
N8TDL,EN90BN,N,,,01/03
N8VES,EM79VT,N,,,01/03
N8ZAT,EM79,Y,,,01/00
N8ZAW,EM79,N,,,01/03
N8ZM,EM79,N,,,01/03
N9AB,EN52XG,Y,,432: 16x 22el 1KW,09/05
N9AQ,EN51,N,,,01/03
N9AU,EN62BX,N,,,01/03
N9AZC,EM68,N,,,01/03
N9AZZ,EM57MV,N,,,01/03
N9BD,EM28,N,,,01/03
N9BJG,EM57,N,,,01/03
N9BMH,EN62,N,,,01/03
N9BX,EN52VL,Y,,144: 2x 18el  1KW,01/07
N9CIQ,EN44,N,,,01/01
N9DCA,EN71GG,N,,,01/03
N9DG,EN53BJ,N,,,01/03
N9EGT,EN70,Y,,,02/05
N9EMC,EN52UI,N,,,01/03
N9ESH,EN52XB,N,,,01/03
N9FH,EN63,N,,,01/03
N9FTC,EL79IX,N,,IC 756 PRO  IC746,10/07
N9GVF,EN62,N,,,01/03
N9HF,EN52,N,,,01/03
N9IJ,EN52XI,N,,,01/03
N9IW,EN65KF,Y,,50: 3 yagi,02/09
N9JIM,CM87XI,N,ex WB9AJZ,50: 9el 150W - 144: 16el 700W - 432: 21el 50W - 1296: 55el 30W - 10G: 1M 8W,11/03
N9KC,EN52,Y,,,01/03
N9LAG,EM57,N,,,01/03
N9LHD,EN62BA,N,,,01/03
N9LR,EN50DU,Y,,144: 4x 8el 1500W,08/05
N9MEH,EN44,N,,,01/03
N9MSG,EN50ES,N,,,01/03
N9MYK,EN-53W,N,,,01/03
N9NHC,EN61DU,N,,,01/03
N9NJY,EM58AM,N,,,01/03
N9NOQ,EN51,N,,,01/03
N9OO,EN62,N,,,01/03
N9PXI,EN61CU,N,,,01/03
N9RLA,EM78CQ,N,,,01/03
N9SBV,EN61UQ,N,,,01/03
N9SS,EN50DP,Y,,TS-2000,08/07
N9SU,EN62BI,Y,,2x 3wl  400W,02/09
N9TZL,EN52SH,N,,,01/03
N9UDO,EN53DL,N,,,01/03
N9UM,EN52wg,N,,,
N9UUR,EN63,N,,,01/03
N9VSV,EN63,N,,,01/03
N9WWR,EN62CS,N,,,01/03
N9XG,EN60VL,Y,W9/G4FDX  LX2GB,144: 4x 18el 1.5KW,03/09
N9XIX,EN53,N,,,01/03
N9YKE,EN62,N,,,01/03
NA0IA,EN42FB,N,,,01/03
NA2NY,FN23DV,N,NA1VT,FT-1000 MP MK5  FTV-1000   IC-910,09/07
NA3T,FM05LW,Y,,,10/97
NA4AL,EM63OF,N,,IC746 FT817,08/01
NA4M,EM10DP,N,,,01/03
NA4N,FM18,Y,,,01/03
NA6E,CN82,Y,,,01/03
NA6MF,CM87,Y,,,04/08
NA7D,DM43AS,N,,,01/03
NB2V,FN30,N,,,01/03
NC1I,FN32OB,Y,,,01/05
NC1T,FN32,N,,,01/03
ND2X,EL09,N,,,01/03
NE0P,EM04,N,,,09/01
NE1H,EM84AC,N,,,01/03
NE7O,FN53HX,N,,,01/05
NE8I,EN82JM,N,,,06/04
NF0Q,EM48,N,,,01/03
NF2V,FN33KT,Y,,144: 4x 17el 350W,09/07
NF5B,EL29,N,,,01/03
NF7P,DM09GH,Y,,,01/03
NG9R,EN40LA,N,KC9OA,,07/08
NG9Y,EM78JT,Y,,144: 4x 13el 400W,10/08
NH2CM,QK23KL,Y,,144: 4x 13el CushCraft 900W,12/05
NI4Z,EL98HJ,N,,,01/03
NI6G,DM06,N,,,01/03
NJ0C,DM78,N,,,01/03
NJ0U,EN71IB,Y,,144: 2x 18el 500W,05/05
NJ0X,EM29,N,,,01/03
NJ2L,FN13,N,,,01/03
NJ7A,DN30XP,N,,144: 170W 16LBX Preamp  - 222: 120W  5wL,01/01
NK5F,DM65,N,,,01/03
NK7J,DM33,N,,,01/01
NK8Q,FN20KL,N,,144: 170W  13el  -  50: 7W  5el,01/01
NL7F,BP64DV,Y,,,01/03
NL7Z,BP51EN,Y,,FT920,03/05
NL997,JO22XU,Y,,FT726 + Mutek   TH F7E   8el 2wl @2m  10 el @70cm,05/09
NM1A,EL96UG,N,,IC-746,02/08
NM3G,EM96wd,N,,,
NM5BB,DM65UV,N,,,01/03
NM5X,EM26,N,,,01/03
NM9H,EM59CD,N,,,01/03
NN5DX,DM80NV,N,,,01/03
NN6RF,CM87UW,N,,,01/03
NN7J,CN85,N,ex WA7BJU,,01/05
NN7K,DM09CN,N,EX K7ZFG,50    FT847 MK6 7el M2,05/08
NN9K,EN41,N,,,01/98
NO3I,EN90,Y,KD3CC,FT-1000 MP FT-920  FT-736R,05/07
NP4B,FK67,Y,,,01/03
NQ2O,FN13,Y,EX DL1SM,,05/01
NQ7R,DM42DT,Y,,144: 120W 2.5wl Ant,10/06
NR0X,EN42JH,N,ex DL4AT,144: 12el,07/05
NR5A,DN84LC,N,,,01/03
NR6E,CM88,N,,,01/03
NS4W,EM76VC,N,,500: 1KW - 144: 1kw 2.5wl - 222: 400W - 432: 150W,01/01
NS7K,DN31XC,N,,,01/04
NS7N,CN87,N,,,01/03
NT0V,EN08OC,N,,,01/03
NT0Z,FN31,N,,,01/03
NT4P,EM95KF,N,,,01/04
NT9E,EN52VI,N,K9DMW  WB9SES,756ProII (HF+6)-Elecraft XV Series Xvrtrs for 144-220-432,02/09
NU3E,FN20PB,N,WB3GNB,TS-2000,09/07
NU5O,EM55,N,,,01/03
NU7Z,CN87RT,N,,,01/93
NU8I,DM43AN,N,,144: IC706  1KW,01/99
NV3Z,FM15,N,,,01/03
NW0X,EM40,N,,,01/03
NW7O,DM26,N,,,01/03
NX2Q,FN20WV,N,,,01/03
NX7U,DM43DI,N,,,01/03
NX8M,EM79PE,N,,,01/01
NZ1I,FN41AI,N,KA1KOJ,Yaesu FT-897   Yaesu FT-736R,04/07
NZ5N,EL96UC,Y,,144: 9el 500W,12/07
NZ5P,DM95,N,,,01/03
OA4CVT,FH17KW,Y,,144: 15el 160W,04/06
OA4O,FH17FV,Y,,432: 8m dish 400W,07/05
OD5NJ,KM73TW,N,,,01/03
OD5RAK,KM74WH,N,Expedition - QSL via F6FLV,50: 6el  - 144: 17el+ PA,05/98
OE1ILW/3,JN77XX,Y,,,04/09
OE1MCU/P,JN88HE,N,,144: 700W 13el,01/09
OE1MSB,JN88DF,N,,,10/03
OE1SMC,JN88DD,N,,IC7000,03/08
OE1SOW,JN88FF,Y,,6m: 100W 5el - 2m: IC-756 Pro II + DB6NT-Transverter  400W 4x13el SP-2000 or IC-821  130W   13-El. Yagi  SP-2000,05/08
OE1XVC,JN88ED,N,,144: 2x11el- 432: 2x21el gd Pwr,03/98
OE3A,JN77XX,Y,,,04/09
OE3CEW,JN88,N,,,01/88
OE3FVU,JN78VE,Y,,144:  4x10el XPol  1500W MGF1302 -  No 432 MHz - 50: 100W / 6 ele,07/08
OE3HHB,JN87AQ,N,,FT847 50: 100W 5el - 144: 50W 17el GaAs - 432: 50W 19el,07/99
OE3JPC,JN88EW,Y,2ND QTH,,06/08
OE3JTB,JN78QN,N,,144: 17B2 160W,08/05
OE3MWS,JN88DC,N,,50: 100W 7el - 144: TR751 1-2KW  2x17el  MGF1302 - 432: TS811 400W,01/05
OE3NFC,JN88,N,,,01/93
OE3OBC,JN88,Y,,,01/94
OE3OKS,JN87AR,N,,,12/98
OE3R,JN88FD,N,Contest Call,,01/96
OE3SJA,JN88GH,Y,,144: 1x19 250W   432: 4x19 250W LNA   1296: 2mDish H-feed 80W LNA,01/09
OE3UP,JN87CT,Y,,,01/93
OE3XAC,JN88FD,N,,,11/96
OE3XMU,JN78XD,N,,144: 150W  15el,06/02
OE4KLU,JN87KS,N,,,01/96
OE4WHG,JN87BB,N,ex OE6WHG,50: F850 100W 6el,05/06
OE5EFM,JN78,Y,,,01/94
OE5EYM,JN68SK,Y,,,08/98
OE5FD,JN68SC,N,,,01/03
OE5FDM,JN68SC,N,,50: FT-847 5el-Yagi 100W - 144: FT-847 9el 100W,08/02
OE5JFL,JN68RL,Y,,,01/94
OE5KE,JN78,N,,,05/02
OE5MPL,JN78CJ,Y,,FT847 -  50:  GS35 100W  5el Y   144:  2x 4CX250R 800W  4x 13elY MGF1302   432:  600W 4x 21 el  MGF1302,05/07
OE5VHL,JN68SI,Y,,,01/94
OE5VRL,JN78DK,N,,,01/97
OE5WHN,JN67TR,N,,IC756  IC970   100W,05/09
OE6AHD,JN76RS,N,,,12/95
OE6BMG,JN77JE,N,,,07/00
OE6IWG,JN77PK,Y,,144: GS35b  4x10el (2-2wl)  MGF1302,06/07
OE6JGD,JN77QC,N,,,12/95
OE6KDG,JN77JF,N,,,07/03
OE6NLD,JN76SS,N,,,01/93
OE6RKE,JN76OT,Y,,,03/06
OE6XHF,JN76RS,Y,,,01/94
OE75SOW,JN88FF,Y,SpecialCall,50: IC736 100W 5el - 144: IC821H 300W 2x13el or 2xBW - 432: 120W 2x19el - 1296: 10W 2x26el,03/01
OE8CIQ,JN76FU,N,,,08/02
OE8HBQ,JN76KP,N,,,05/04
OE8HWQ,JN76,N,,,03/00
OE8OLK,JN76DM,N,,144: FT817 30W 6el,07/04
OE9ERC,JN47VL,Y,,,02/05
OE9HHV,JN47,Y,,,01/94
OE9XXI,JN47UL,N,,,01/03
OF8UV,KP34VJ,Y,SpecialCall,144: Ft225RD  130W  2x14el  BF981,11/97
OG6MAZ,KP21IG,N,SpecialCall,144: FT767GX  4CX350  200W  15el,01/00
OG8HDL,KP34VJ,N,SpecialCall,144: 130W  2x14el  BF981,01/00
OG8UV,KP34VJ,Y,SpecialCall,144: FT225RD  130W  2x14el  BF981,01/00
OH0BT,KO09KW,N,Expedition,,01/92
OH0JFB,JP90XI,N,,144: 2x17el 800W,04/04
OH0JN,KP00BB,N,,IC706MKIIG,02/09
OH0LIZ,KO09KW,N,Expedition,144: 180W   2x23el,05/98
OH0N,KP00,N,EXPEDITION,,07/01
OH0V,KP00,N,Expedition,,07/01
OH10TA,KP10DH,N,EXPEDITION,,04/07
OH1AK,KP01TE,N,,,12/03
OH1AYQ,KP12JB,N,,,08/98
OH1BAP,KP12AA,N,Expedition,,01/91
OH1CF,KP00TC,N,,,01/94
OH1FA,KP10PL,Y,,,10/02
OH1HSC,KP10CM,N,,144:  TR9130  60W  MGF1302  17el,01/01
OH1JCS,KP10AE,Y,,144: 2x 10el 20W,03/05
OH1JJC,KP10DK,N,,,01/04
