2941,LZ2HV,KN23UB,,,144:  600W  12el Quad,12/98
2942,LZ2JF,KN23,,,,01/93
2943,LZ2KRU,KN33FL,,,144: 500W   17el,08/97
2944,LZ2PP,KN33,,,,01/93
2945,LZ2US,KN13RJ,EME,,144: 4x KLM17LBX   2x 4CX800A  2KW   FSC11LF,08/00
2946,LZ2UU,KN12QP,,,,08/96
2947,LZ2ZY,KN13OT,,,,05/08
2948,LZ3BD,KN12QQ,,,432: 250W  32el GaasFet,12/99
2949,LZ3CQ,KN12PQ,,,,01/03
2950,LZ3GM,KN32RL,,,144: IC735  20W 3wl 10ele BVO2 MGF1302,05/08
2951,LZ3YH,KN22,,,,12/95
2952,LZ4KK,KN23XU,,,TS-2000   Mirage B2516G 160W   4el DK7ZB,05/08
2953,LZ5GM,KN32QL,,,144: IC-720 50W 13eleFT MGF1302,04/03
2954,LZ5N,KN21JX,,,,01/95
2955,LZ5UV,KN12PR,,,144: FT847  IC271  4cx250 PA 17el DJ9BV,11/02
2956,LZ5Z,KN12PR,,,144: 2x15el 1KW,12/99
2957,LZ6T,KN22IS,,,,12/99
2958,LZ7A,KN43HL,,Expedition,,01/94
2959,LZ7P,KN22,,,,12/96
2960,LZ7Y,KN41AX,,,,08/99
2961,LZ9M,KN32RL,,,,12/03
2962,LZ9W,KN12MO,,,IC-746  FT-847,01/05
2963,LZ9X,KN32AS,,QSL via LZ1DP or LZ1JH,144: 2x 15el  1KW,08/08
2964,M0AFJ,IO92OB,,G8GGP,200W,04/07
2965,M0BCG,IO91DO,EME,,144: ic706mk2g  2x4cx250b  4x9el elvation  mgf1302 - 50:  jst245 p50vdg 2x3-500z 2x6el,04/05
2966,M0BPQ,IO91WP,,EX G7ACQ G5YC,50: 400W 5el  144: 7el 400W  432: 13el 120W  1296 19el 50w,05/09
2967,M0CQZ,IN69UW,,Expedition,,09/00
2968,M0CTP,IO93,,,,03/02
2969,M0EME,IO93GF,EME,,432:  FT847  4x 19el  100W,09/05
2970,M0IKB,IO94SG,,,,11/06
2971,M0ITY,JO01BS,,OK2ITY OK2IT G6UT,2m - 15+2x13+4x4el QRO  / 70cm - 200w - 23el / 6m - QRO + 5el,11/07
2972,M0MIG,IO90WX,,,,10/06
2973,M0VHF,IO82VF,,,FT847  JST245  3CX800  8877 - 50: 5el - 144: 10el,10/02
2974,M1DRK,IO93US,,,50: TS60  5el  90W,01/02
2975,M1GSM,IO94BU,,,144: 150W 8el,08/03
2976,M5FUN,JO00DX,,ex 2E0ATF+2E1GOM,144: TR751E 100W 12el,03/04
2977,M5MUF,IO92JP,,ex GU6AJE,IC202  IC706  various transverters,09/03
2978,MI/DL1YMK,IO74DU,EME,EXPEDITION,,06/09
2979,MI0AYR,IO64VQ,,,144: TR9130 150W 19el,04/05
2980,MI0JST,IO65SE,,,144: IC910  100W  10el,06/05
2981,MI0KAM,IO65PE,,,,06/05
2982,MM0BQI,IO85KX,,,50: 100W 5el - 144: 13el,03/00
2983,MM0CCC,IO85MW,,,144: FT1000MP  TVVF144A  17el  100W,05/04
2984,MM0CEZ,IO75XU,,,IC910  IC775DSP  Transverter,03/04
2985,MM0DQP,IO88KI,,,100W,05/04
2986,MM0KOS,IO85CR,EME,EX MM3KOS,ICOM 290D MK2,07/07
2987,MM0MMK,IO85EV,,,,06/05
2988,MM1BXF,IO76PA,,,,01/03
2989,MM3ENW,IO85BS,,,,03/05
2990,MM5AJW,IO88KI,,,144: 100W 11el Vargaarda,01/08
2991,MM5DWW,IO89ID,,ex MM1MVJ,KENWOOD TR751/TS690 100W 11el,04/04
2992,MS0FNR,IO88KK,,,,12/04
2993,MW0HMV,IO71XT,,2W0CDJ,FT2000 & EXPERT 1K 6M -  IC910X  2M 70CM 23CM - TS2000 with TRC410sl & te 0650g,06/09
2994,N0AB,EM28,,,,01/03
2995,N0AE,EN51,,,,01/03
2996,N0AJU,EN11,,,,01/03
2997,N0AKC,EN44GU,EME,,144:  4x 18el 1KW   222: 350W 16el,10/05
2998,N0ATV,EN34JX,,,,01/03
2999,N0BTN,EN21,,,,01/03
3000,N0CIH,EN42,,,,01/03
3001,N0CKK,EN34,,,,01/03
3002,N0DAG,EM29QF,,,,01/03
3003,N0DQS,EN22GD,,,,07/01
3004,N0DY,EN42FA,,,,01/03
3005,N0EC,DN70LF,,,50: 1KW - 144: 1-5KW - 222: 120W - 432: 1KW - 902: 200W - 1296: 100W - 2304: 15W - 3456: 1W - 10G: 1W,01/01
3006,N0ECI,EM37,,,,01/03
3007,N0EOQ,EM24,,,,01/03
3008,N0FFO,EM17,,,,01/03
3009,N0FQW,EM39,,,,01/03
3010,N0GPH,EM48,,,,01/03
3011,N0GXA,EN13QH,,,144: 1KW preamp 18el,01/98
3012,N0GXN,EM48,,,,01/03
3013,N0HJZ,EN34FV,,,144: TS700S  200W  preamp  12el,01/01
3014,N0HKT,EM17,,,,01/03
3015,N0HZ,EN34,,,,01/03
3016,N0ICV,EN52XA,,,,01/04
3017,N0IDT,EN10,,,,01/03
3018,N0IS,EM48,,,,01/03
3019,N0IT,EM48RN,,,144: 170W,01/01
3020,N0JCF,EN35,,,,01/03
3021,N0JEQ,EM27,,,,01/03
3022,N0JK,EM17,,,,01/03
3023,N0KE,DM69,,,,01/03
3024,N0KEV,EM17,,,,01/03
3025,N0KIS,EN10QT,,,,01/03
3026,N0KM,DM67VR,,,,01/97
3027,N0KN,EM28,,,,01/03
3028,N0KQY,DM98GK,EME,,144: 15/19dbd antenna 1KW,02/01
3029,N0LIK,EM48,,,,01/03
3030,N0LL,EM09,,,,01/01
3031,N0LNO,EN42,,,,01/03
3032,N0LRJ,DM78,,,,01/03
3033,N0NAS,EN35,,,,01/03
3034,N0NEG,EM29,,,,01/03
3035,N0NHS,DN70LF,,,,01/03
3036,N0OIB,EN35,,,,01/03
3037,N0OYQ,EN25,,,,01/03
3038,N0PB,EM39WO,,,,11/01
3039,N0PJU,EN41,,,,01/03
3040,N0POH,DM79OP,,,,01/01
3041,N0QBF,EM48SR,,,,01/03
3042,N0REN,EN34,,,,01/03
3043,N0RHL,EN10RT,,,,01/03
3044,N0RQ,EM13RG,,,144: Icom IC-746PRO,06/06
3045,N0SBU,EN35,,,,01/03
3046,N0SHR,EN26,,,,01/03
3047,N0SRQ,EN18,,,,01/03
3048,N0SWV,DM79,,,144: 170W 2x16el - 432: 35W 2x18el - 1296: 60W Rhombic Array,05/98
3049,N0TOU,EM29,,,,01/03
3050,N0TVJ,FM03UW,EME,,,10/05
3051,N0UGY,DM79,,,,01/03
3052,N0UK,EN34JV,,,50: 10W KLM661 - 144: TS930/DEM Tvtr 300W K1FO-12 - 222: TS820/HB Tvtr Amp,07/01
3053,N0US,EN10,,,,01/03
3054,N0UU,EM18,,,,01/03
3055,N0VSB,DM79RJ,,,50: 1KW 7el - 144: 1.5KW 18el MGF- 222: 200W 23el MGF- 432: 200W 38el MGF- 902: 25W 4x33el - 1296:50W 2x55el,01/02
3056,N0WJY,EN10QT,,,,01/03
3057,N0WVU,DM79HV,,,,01/03
3058,N0WX,EN34,,,,01/03
3059,N0XKS,EM29,,,,01/03
3060,N0XPI,EM29,,,,01/03
3061,N0YGM,DM78OV,,,,01/03
3062,N0YK,DM98MG,EME,,144: 18xxx with 350W,05/06
3063,N0YNP,DN81CW,,,,01/03
3064,N0ZEB,DM79,,,,01/03
3065,N0ZKK,EM29,,,,01/03
3066,N1BUG,FN55MF,EME,,50: 400W 5el  144: 1500W 20el Yagi  222: 500W 24el   432: 550W 22el,11/04
3067,N1CPE,FN42QH,,,,01/03
3068,N1EKV,FN42JK,,,,01/03
3069,N1GMV,FM05TU,,,,01/04
3070,N1GOD,FN41VQ,,,,01/03
3071,N1HOQ,FN41TP,EME,,144: 12el 400W,11/06
3072,N1IW,EN75ve,,,,
3073,N1JEZ,FN34IM,,,FT736 FT847 FT920 FT290 DSP10 ACOM1006,05/07
3074,N1KI,EM75WX,EME,WB4KMH,144: 4x 12el 1500W  -  432: 2x 9wl 1000W,04/07
3075,N1KTM,FN41SR,,,144: 1kw- 2x2M9,01/97
3076,N1LDY,FN41JR,,,IC-746  IC-910  DEMI-222  DEMI-903,01/04
3077,N1LF,EM63NF,,,IC-910H  736R  Icom 746 Pro,04/08
3078,N1MIW,FN41EQ,,,FT847 FT736,05/08
3079,N1NCO,FN42GL,,,,01/03
3080,N1OFZ,FN31HL,,,FT-847  SDR-1000  FT-726R,03/07
3081,N1RWY,FN54NO,,,50: 100W 3el CC - 144: 800W 18el - 222: 350W FO16 - 432: 350W 2xFO22,01/01
3082,N1RZ,FN44EI,,,,07/01
3083,N1SZ,FM19NE,,,IC 756Pro,10/07
3084,N1VQR,FN42JJ,,,,01/03
3085,N2CEI,FN20,,,,01/03
3086,N2FKF,FN30BR,,,,01/04
3087,N2HLT,FN12LN,EME,,,01/03
3088,N2IQ,FN13TD,EME,,,01/03
3089,N2IQU,FN13,,,,01/03
3090,N2JDQ,FN20VG,,KB2GWI,IC820H,09/07
3091,N2JMH,FN13AF,,,,01/03
3092,N2JQR,FN13,,,50:  500W  5el,01/01
3093,N2JR,FM18CP,,,50: 100W 5el,09/01
3094,N2KW,FN03XE,,,,01/03
3095,N2MB,FN30CO,,,,01/03
3096,N2MCY,FN30AR,,,,01/03
3097,N2MKT,FN13LK,,,,01/03
3098,N2MSS,FN31AA,,,,01/03
3099,N2NEP,FN13EB,,,,01/03
3100,N2NZI,FN32,,,,01/03
3101,N2OLA,FN12MM,,,,01/03
3102,N2OTO,FN30CR,,,144: TS850 LT2SMKII 200W 4el,01/01
3103,N2PC,DM78QX,,,,01/03
3104,N2UO,FM06BG,EME,,All homebrew,09/07
3105,N2VR,FN12SK,EME,ex KC2EAL,144: 4x13B2,08/01
3106,N2WK,FN03XE,EME,,144: 1-5kw  4x2.2 wl full elv.   MGF1302,10/00
3107,N2WLS,FN02RQ,,,,01/03
3108,N2XK,FN20RF,,K2WKA,FT1000MP MKV with FTV-1000 6M Icom IC706MKIIG 2M/70CM,11/08
3109,N3AHF,FN20SF,,,,01/03
3110,N3AJX,EN71KC,,,,01/03
3111,N3FA,FN21,EME,ex WB3FAA,144: LT2S 8877 700W 4x12el M2 - 432: FT736 SP7000 3CX800 700W 4x19el,10/99
3112,N3HJX,EM74,,,,
3113,N3JNP,EN91,,,,01/03
3114,N3KKM,EM28,,,,01/03
3115,N3LL,EL86,EME,,,
3116,N3NDY,DM09CJ,,,Kenwood TS-60,03/08
3117,N3OPM,FM19PH,,,,01/01
3118,N3RN,FN11WH,,,144: 500W  16el KLM,07/01
3119,N3TAD,FM28FH,,,TS-480HX   FT-847,09/07
3120,N3WT,FM19EJ,,,,01/04
3121,N3WXW,FN20CE,,,,01/03
3122,N3XI,EN90XJ,,,,01/03
3123,N3YGA,FN20BI,,,50: 160W 4el - 144: 170W 14el,01/98
3124,N4BH,EM95OC,EME,,144: 400W 17el,10/08
3125,N4CAG,EM86PI,,,,01/03
3126,N4EQT,EM77,,,,01/03
3127,N4FRE,EL06LL,,,,01/03
3128,N4GJV,EM95PS,EME,,,05/98
3129,N4GKO,EM65LO,,,144: FT736r 350W 2M18XXX,01/01
3130,N4HN,EM95OE,,,TS-2000X,05/09
3131,N4HY,FN20RG,,,,01/04
3132,N4IP,EM73WV,,,,01/03
3133,N4IPB,EM66,,,,01/03
3134,N4IS,EL96UB,,ex AB6WC- PY2DP....,FT1000MP+Trsv  144: 350W 18el M2,06/01
3135,N4KWX,FM08WF,,,,01/97
3136,N4KZ,EM77GT,,,,09/01
3137,N4LXB,EM83VL,,,,01/03
3138,N4MW,FM17KN,EME,,,01/03
3139,N4OYS,EM65,,,,01/03
3140,N4PZ,EN52,EME,,,04/97
3141,N4SC,EN72,,,,11/04
3142,N4TWX,EL89TW,,,50: 5el 75W  -  144: 15el  150W Preamp,01/01
3143,N4UK,EM84XP,EME,,144: 1KW 13/13el - 222: 750W 23elM2 - 432: 750W 4x19el,01/97
3144,N4WI,FM14IL,,,,01/04
3145,N4XD,FM05,,,144: TS700SP 160W,01/01
3146,N4ZKR,EM65,,,,01/03
3147,N4ZRW,EM17KN,,,,01/03
3148,N5AC,EM13QC,,WD5EMG,Many,01/08
3149,N5AF,EM20,,,,01/03
3150,N5AHD,EL17,,,,01/03
3151,N5AMA,EL29,,,,01/03
3152,N5ARS,EM26,,,,01/03
3153,N5AXJ,EM86,,,,01/03
3154,N5BA,EL29FX,,,144: 150W 18el,07/05
3155,N5BHO,EM31,,,,01/03
3156,N5BHX,EL09,,,,01/03
3157,N5BHZ,EM22,,,,01/03
3158,N5BLK,EL29,EME,,,02/05
3159,N5BLZ,EM20AB,EME,temp. QRT now 10/05,144: IC746 to homebrew 8877 PA  1 5/8 Andrews  4x 28 Xpol  preamp 0.3db,09/06
3160,N5BO,EM60UR,EME,,6M5X/100  2x2m9/400w  70cm 13wl/200w,04/07
3161,N5DL,EM36,,,,01/03
3162,N5EIL,EM12UR,EME,,144: 15el 50W,05/05
3163,N5EM,EL29,,,,01/03
3164,N5FV,EM03,,,,01/03
3165,N5HHS,EL29,,,,01/03
3166,N5IRM,EM13RC,EME,,144: 2x 12el 300W,01/06
3167,N5IS,DM96,,,,01/03
3168,N5ITO,EM12MR,EME,ex KA9JLU,144: 17el 750W - 432: 4x 18el 250W,11/05
3169,N5JM,EL49,,,,01/03
3170,N5KDA,EM41HM,EME,,144: 4 x 17el 1.5 KW,09/07
3171,N5KWB,EM32QB,,,,01/03
3172,N5MP,EM12,,,,01/03
3173,N5MWS,EM13,,,,01/03
3174,N5MYH,EM32,,,,01/03
3175,N5NDV,EM15,,,,01/03
3176,N5NSH,EM14,,,,01/03
3177,N5OCP,EM15,,,,01/03
3178,N5OSK,EM25FI,EME,,144: 26B2 350W,06/05
3179,N5QGH,EM13QC,,,,01/03
3180,N5QS,EM45,,,,01/03
3181,N5QT,EM45,,,,01/03
3182,N5RZ,DM81XW,,,,01/03
3183,N5SAL,EM28,,,,01/03
3184,N5SIX,EM42XI,EME,,144: 500W 9el,06/05
3185,N5TM,EL29ds,,,,
3186,N5TML,EM14,,,,01/03
3187,N5TQB,EM31PJ,,,,01/03
3188,N5TX,EL09,,,,01/03
3189,N5WS,EL09RU,,,,01/01
3190,N5XCX,EL09,,,,01/03
3191,N5XU,EM10DG,,,,01/01
3192,N5YLS,EM54,,,,01/03
3193,N5YSM,EM15,,,,01/03
3194,N5ZLU,DM95,,,,01/03
3195,N5ZWO,EM32,,,,01/03
3196,N6CL,EM26,,,,01/03
3197,N6CV,DM04UF,,,,01/03
3198,N6CW,DM12JT,EME,,50: 7el 1KW    144:  4x 9el  1KW,12/07
3199,N6DHN,CM98,,,50: 150W  4el - 144: 150W  22el - 432: 100W  40el,01/98
3200,N6ENU,DM04,,,144: 270W  13el Yagi  -  50: 100W 7el,01/01
3201,N6HV,DM04,,,,01/03
3202,N6KBX,CM98,,,50: 400W  2x5el - 144: 350W  4x17el - 432: 175W  2x33el,01/97
3203,N6KK,DM03TV,EME,,144: 2x 5wl Ant  1500W,10/06
3204,N6KMR,CM97MO,,,,01/03
3205,N6NB,DM05,,,,01/03
3206,N6OVP,CM87,EME,,,01/03
3207,N6PYI,DM05KJ,,,,01/03
3208,N6RA,CM87SR,,,,01/03
3209,N6RJM,DM14CP,,,50: 1KW  9el - 144: 1-5KW 4x18el - 222: 350W 2x7wl - 432: 1KW 2x13wl,01/01
3210,N6RMJ,DM14CP,EME,,IC-910H / IC-756Pro,05/07
3211,N6RPM,DM04UA,,,,01/03
3212,N6RZ,CM87WB,,,144: 1KW  17B2,01/01
3213,N6SPP,CM97AX,EME,,10ele 2m IC746  FT857D  Elk,10/07
3214,N6TQS,CM87UU,,,,01/03
3215,N6TX,FN11LH,EME,,,01/03
3216,N6VHF,DM13,,,,01/01
3217,N6VMO,CM94SP,EME,,144: 2x 17el 350W,08/06
3218,N6YM,CM88XF,,,,01/01
3219,N6ZE,DM04NE,EME,ex K1FJM,IC756 PRO II  50: 100W 5el - 144: 8930Amp 2M5wl Preamp -  222: 75W 10el -  432: 75W 21el - 1296: 20W 33el,08/03
3220,N7AM,CN87QN,EME,,,08/03
3221,N7AMA,DM33,,,,01/03
3222,N7ART,CN87,EME,,,01/03
3223,N7AVK,CN84,,,,01/03
3224,N7BSN,CN87QQ,,,,01/03
3225,N7CZ,DN47HM,,ex KQ7K,FT736 IC706,01/02
3226,N7DMA,DM42NL,,,,01/03
3227,N7EMD,DM26JE,,,,01/03
3228,N7EY,CN96QO,,,,01/03
3229,N7IJ,DN44GB,,,,01/03
3230,N7LQ,DN01FA,EME,ex WB7TDI,432: 1.5KW  4 x FO-25's,06/00
3231,N7MWV,CN87VQ,,,144: 250W  CC3219,01/01
3232,N7QJP,DM33VM,,,,01/98
3233,N7SKT,DM33SN,,,,01/01
3234,N7WNX,CN83OW,EME,,,12/04
3235,N7WS,DM42JH,,,144: 8877  17el  GaAs,01/01
3236,N7YAG,CN85,,,144: FT736r  300W  11el KLM,01/98
3237,N7YAP,DN07HJ,,,,08/01
3238,N8AIA,EN82KL,,,,01/03
3239,N8ASB,EM89,,,,01/03
3240,N8AXA,EM79UP,EME,,,01/03
3241,N8BSG,EN82,,,,01/03
3242,N8BXP,EN81,,,,01/03
3243,N8CGY,EN74OH,,,,01/01
3244,N8CJG,EN84FG,EME,,,03/05
3245,N8CJK,EN84FG,EME,,,11/05
3246,N8CQ,FM05OT,EME,,,01/04
3247,N8DJB,EN81FJ,EME,,,01/03
3248,N8ITP,EN81XF,,,,01/03
3249,N8JMK,EN90,,,,01/03
3250,N8KWX,EN62AD,,,,01/03
3251,N8LCU,EN72,,,,01/03
3252,N8NPX,EM79XR,,,,01/03
3253,N8OC,EN83AO,EME,,50: 100Watts 7el hb - 144: 1500Watts 17ele M2 5wl,08/05
3254,N8PUM,EN66DL,,,144: 200W 2x17B2,01/98
3255,N8PVT,EN64,,,,01/03
3256,N8QOD,EN79,,,,01/03
3257,N8TDL,EN90BN,,,,01/03
3258,N8VES,EM79VT,,,,01/03
3259,N8ZAT,EM79,EME,,,01/00
3260,N8ZAW,EM79,,,,01/03
3261,N8ZM,EM79,,,,01/03
3262,N9AB,EN52XG,EME,,432: 16x 22el 1KW,09/05
3263,N9AQ,EN51,,,,01/03
3264,N9AU,EN62BX,,,,01/03
3265,N9AZC,EM68,,,,01/03
3266,N9AZZ,EM57MV,,,,01/03
3267,N9BD,EM28,,,,01/03
3268,N9BJG,EM57,,,,01/03
3269,N9BMH,EN62,,,,01/03
3270,N9BX,EN52VL,EME,,144: 2x 18el  1KW,01/07
3271,N9CIQ,EN44,,,,01/01
3272,N9DCA,EN71GG,,,,01/03
3273,N9DG,EN53BJ,,,,01/03
3274,N9EGT,EN70,EME,,,02/05
3275,N9EMC,EN52UI,,,,01/03
3276,N9ESH,EN52XB,,,,01/03
3277,N9FH,EN63,,,,01/03
3278,N9FTC,EL79IX,,,IC 756 PRO  IC746,10/07
3279,N9GVF,EN62,,,,01/03
3280,N9HF,EN52,,,,01/03
3281,N9IJ,EN52XI,,,,01/03
3282,N9IW,EN65KF,EME,,50: 3 yagi,02/09
3283,N9JIM,CM87XI,,ex WB9AJZ,50: 9el 150W - 144: 16el 700W - 432: 21el 50W - 1296: 55el 30W - 10G: 1M 8W,11/03
3284,N9KC,EN52,EME,,,01/03
3285,N9LAG,EM57,,,,01/03
3286,N9LHD,EN62BA,,,,01/03
3287,N9LR,EN50DU,EME,,144: 4x 8el 1500W,08/05
3288,N9MEH,EN44,,,,01/03
3289,N9MSG,EN50ES,,,,01/03
3290,N9MYK,EN-53W,,,,01/03
3291,N9NHC,EN61DU,,,,01/03
3292,N9NJY,EM58AM,,,,01/03
3293,N9NOQ,EN51,,,,01/03
3294,N9OO,EN62,,,,01/03
3295,N9PXI,EN61CU,,,,01/03
3296,N9RLA,EM78CQ,,,,01/03
3297,N9SBV,EN61UQ,,,,01/03
3298,N9SS,EN50DP,EME,,TS-2000,08/07
3299,N9SU,EN62BI,EME,,2x 3wl  400W,02/09
3300,N9TZL,EN52SH,,,,01/03
3301,N9UDO,EN53DL,,,,01/03
3302,N9UM,EN52wg,,,,
3303,N9UUR,EN63,,,,01/03
3304,N9VSV,EN63,,,,01/03
3305,N9WWR,EN62CS,,,,01/03
3306,N9XG,EN60VL,EME,W9/G4FDX  LX2GB,144: 4x 18el 1.5KW,03/09
3307,N9XIX,EN53,,,,01/03
3308,N9YKE,EN62,,,,01/03
3309,NA0IA,EN42FB,,,,01/03
3310,NA2NY,FN23DV,,NA1VT,FT-1000 MP MK5  FTV-1000   IC-910,09/07
3311,NA3T,FM05LW,EME,,,10/97
3312,NA4AL,EM63OF,,,IC746 FT817,08/01
3313,NA4M,EM10DP,,,,01/03
3314,NA4N,FM18,EME,,,01/03
3315,NA6E,CN82,EME,,,01/03
3316,NA6MF,CM87,EME,,,04/08
3317,NA7D,DM43AS,,,,01/03
3318,NB2V,FN30,,,,01/03
3319,NC1I,FN32OB,EME,,,01/05
3320,NC1T,FN32,,,,01/03
3321,ND2X,EL09,,,,01/03
3322,NE0P,EM04,,,,09/01
3323,NE1H,EM84AC,,,,01/03
3324,NE7O,FN53HX,,,,01/05
3325,NE8I,EN82JM,,,,06/04
3326,NF0Q,EM48,,,,01/03
3327,NF2V,FN33KT,EME,,144: 4x 17el 350W,09/07
3328,NF5B,EL29,,,,01/03
3329,NF7P,DM09GH,EME,,,01/03
3330,NG9R,EN40LA,,KC9OA,,07/08
3331,NG9Y,EM78JT,EME,,144: 4x 13el 400W,10/08
3332,NH2CM,QK23KL,EME,,144: 4x 13el CushCraft 900W,12/05
3333,NI4Z,EL98HJ,,,,01/03
3334,NI6G,DM06,,,,01/03
3335,NJ0C,DM78,,,,01/03
3336,NJ0U,EN71IB,EME,,144: 2x 18el 500W,05/05
3337,NJ0X,EM29,,,,01/03
3338,NJ2L,FN13,,,,01/03
3339,NJ7A,DN30XP,,,144: 170W 16LBX Preamp  - 222: 120W  5wL,01/01
3340,NK5F,DM65,,,,01/03
3341,NK7J,DM33,,,,01/01
3342,NK8Q,FN20KL,,,144: 170W  13el  -  50: 7W  5el,01/01
3343,NL7F,BP64DV,EME,,,01/03
3344,NL7Z,BP51EN,EME,,FT920,03/05
3345,NL997,JO22XU,EME,,FT726 + Mutek   TH F7E   8el 2wl @2m  10 el @70cm,05/09
3346,NM1A,EL96UG,,,IC-746,02/08
3347,NM3G,EM96wd,,,,
3348,NM5BB,DM65UV,,,,01/03
3349,NM5X,EM26,,,,01/03
3350,NM9H,EM59CD,,,,01/03
3351,NN5DX,DM80NV,,,,01/03
3352,NN6RF,CM87UW,,,,01/03
3353,NN7J,CN85,,ex WA7BJU,,01/05
3354,NN7K,DM09CN,,EX K7ZFG,50    FT847 MK6 7el M2,05/08
3355,NN9K,EN41,,,,01/98
3356,NO3I,EN90,EME,KD3CC,FT-1000 MP FT-920  FT-736R,05/07
3357,NP4B,FK67,EME,,,01/03
3358,NQ2O,FN13,EME,EX DL1SM,,05/01
3359,NQ7R,DM42DT,EME,,144: 120W 2.5wl Ant,10/06
3360,NR0X,EN42JH,,ex DL4AT,144: 12el,07/05
3361,NR5A,DN84LC,,,,01/03
3362,NR6E,CM88,,,,01/03
3363,NS4W,EM76VC,,,500: 1KW - 144: 1kw 2.5wl - 222: 400W - 432: 150W,01/01
3364,NS7K,DN31XC,,,,01/04
3365,NS7N,CN87,,,,01/03
3366,NT0V,EN08OC,,,,01/03
3367,NT0Z,FN31,,,,01/03
3368,NT4P,EM95KF,,,,01/04
3369,NT9E,EN52VI,,K9DMW  WB9SES,756ProII (HF+6)-Elecraft XV Series Xvrtrs for 144-220-432,02/09
3370,NU3E,FN20PB,,WB3GNB,TS-2000,09/07
3371,NU5O,EM55,,,,01/03
3372,NU7Z,CN87RT,,,,01/93
3373,NU8I,DM43AN,,,144: IC706  1KW,01/99
3374,NV3Z,FM15,,,,01/03
3375,NW0X,EM40,,,,01/03
3376,NW7O,DM26,,,,01/03
3377,NX2Q,FN20WV,,,,01/03
3378,NX7U,DM43DI,,,,01/03
3379,NX8M,EM79PE,,,,01/01
3380,NZ1I,FN41AI,,KA1KOJ,Yaesu FT-897   Yaesu FT-736R,04/07
3381,NZ5N,EL96UC,EME,,144: 9el 500W,12/07
3382,NZ5P,DM95,,,,01/03
3383,OA4CVT,FH17KW,EME,,144: 15el 160W,04/06
3384,OA4O,FH17FV,EME,,432: 8m dish 400W,07/05
3385,OD5NJ,KM73TW,,,,01/03
3386,OD5RAK,KM74WH,,Expedition - QSL via F6FLV,50: 6el  - 144: 17el+ PA,05/98
3387,OE1ILW/3,JN77XX,EME,,,04/09
3388,OE1MCU/P,JN88HE,,,144: 700W 13el,01/09
3389,OE1MSB,JN88DF,,,,10/03
3390,OE1SMC,JN88DD,,,IC7000,03/08
3391,OE1SOW,JN88FF,EME,,6m: 100W 5el - 2m: IC-756 Pro II + DB6NT-Transverter  400W 4x13el SP-2000 or IC-821  130W   13-El. Yagi  SP-2000,05/08
3392,OE1XVC,JN88ED,,,144: 2x11el- 432: 2x21el gd Pwr,03/98
3393,OE3A,JN77XX,EME,,,04/09
3394,OE3CEW,JN88,,,,01/88
3395,OE3FVU,JN78VE,EME,,144:  4x10el XPol  1500W MGF1302 -  No 432 MHz - 50: 100W / 6 ele,07/08
3396,OE3HHB,JN87AQ,,,FT847 50: 100W 5el - 144: 50W 17el GaAs - 432: 50W 19el,07/99
3397,OE3JPC,JN88EW,EME,2ND QTH,,06/08
3398,OE3JTB,JN78QN,,,144: 17B2 160W,08/05
3399,OE3MWS,JN88DC,,,50: 100W 7el - 144: TR751 1-2KW  2x17el  MGF1302 - 432: TS811 400W,01/05
3400,OE3NFC,JN88,,,,01/93
3401,OE3OBC,JN88,EME,,,01/94
3402,OE3OKS,JN87AR,,,,12/98
3403,OE3R,JN88FD,,Contest Call,,01/96
3404,OE3SJA,JN88GH,EME,,144: 1x19 250W   432: 4x19 250W LNA   1296: 2mDish H-feed 80W LNA,01/09
3405,OE3UP,JN87CT,EME,,,01/93
3406,OE3XAC,JN88FD,,,,11/96
3407,OE3XMU,JN78XD,,,144: 150W  15el,06/02
3408,OE4KLU,JN87KS,,,,01/96
3409,OE4WHG,JN87BB,,ex OE6WHG,50: F850 100W 6el,05/06
3410,OE5EFM,JN78,EME,,,01/94
3411,OE5EYM,JN68SK,EME,,,08/98
3412,OE5FD,JN68SC,,,,01/03
3413,OE5FDM,JN68SC,,,50: FT-847 5el-Yagi 100W - 144: FT-847 9el 100W,08/02
3414,OE5JFL,JN68RL,EME,,,01/94
3415,OE5KE,JN78,,,,05/02
3416,OE5MPL,JN78CJ,EME,,FT847 -  50:  GS35 100W  5el Y   144:  2x 4CX250R 800W  4x 13elY MGF1302   432:  600W 4x 21 el  MGF1302,05/07
3417,OE5VHL,JN68SI,EME,,,01/94
3418,OE5VRL,JN78DK,,,,01/97
3419,OE5WHN,JN67TR,,,IC756  IC970   100W,05/09
3420,OE6AHD,JN76RS,,,,12/95
3421,OE6BMG,JN77JE,,,,07/00
3422,OE6IWG,JN77PK,EME,,144: GS35b  4x10el (2-2wl)  MGF1302,06/07
3423,OE6JGD,JN77QC,,,,12/95
3424,OE6KDG,JN77JF,,,,07/03
3425,OE6NLD,JN76SS,,,,01/93
3426,OE6RKE,JN76OT,EME,,,03/06
3427,OE6XHF,JN76RS,EME,,,01/94
3428,OE75SOW,JN88FF,EME,SpecialCall,50: IC736 100W 5el - 144: IC821H 300W 2x13el or 2xBW - 432: 120W 2x19el - 1296: 10W 2x26el,03/01
3429,OE8CIQ,JN76FU,,,,08/02
3430,OE8HBQ,JN76KP,,,,05/04
3431,OE8HWQ,JN76,,,,03/00
